PDB_ID,Uniprot_Name,Ki,IC50,pKd,B_factor,Resolution,Date,Type,EC_number,Uniprot_ID,Uniprot_AC,Species,Reign,TaxId,Class,X,Y,Z,HET_CODE,MW,BSA,CHAIN,SITE_SIZE,NON_STDAA,IFP_LENGTH,ION,COF,IFP_BIT_1,IFP_BIT_2,IFP_BIT_3,IFP_BIT_4,IFP_BIT_5,IFP_BIT_6,IFP_BIT_7,IFP_BIT_8,scPDB_ID,Cavity_4A,Cavity_6A,Cavity_8A,Cavity_12A,Cluster_id,Cluster_size,Subcluster_belongership,Cluster_mean_point_sa,Cluster_tot_entries
3bc9,"Alpha amylase, catalytic region",,,,9.1731876138,1.35,2007-11-12,Wild_Type,3.2.1.1,Q2ADF2_9FIRM,Q2ADF2,Halothermothrix orenii H 168,Bacteria,373903,Enzyme,16.7752,6.8855,10.9509,ACR,646.6128,57.2849738335,A,32,0,17,,,10,0,0,3,4,0,0,0,151,540,594,648,708,,,,,
2ex4,Alpha N-terminal protein methyltransferase 1A,,,,8.492,1.75,2005-11-07,Mutant,No_EC,NTM1A_HUMAN,Q9BV86,Homo sapiens ,Eukaryota,9606,No Enzyme,-27.3994,11.6113,-33.1915,SAH,384.411,100,B,48,0,22,,,16,0,0,2,3,1,0,0,968,317,371,391,394,,,,,
2zwi,"Alpha-/beta-galactoside alpha-2,3-sialyltransferase",,,,6.557,2.01,2008-12-05,Wild_Type,2.4.99.4,A5LHX0_PHOPO,A5LHX0,Photobacterium phosphoreum,Bacteria,659,Enzyme,-24.2727,39.7132,5.1653,C5P,321.180641,88.8888888889,A,44,0,15,,,9,0,0,3,3,0,0,0,6195,310,347,388,445,,,,,
2ww2,"Alpha-1,2-mannosidase",,,,10.798,1.9,2009-10-21,Wild_Type,No_EC,Q8A5N9_BACTN,Q8A5N9,Bacteroides thetaiotaomicron,Bacteria,818,No Enzyme,-25.7142,-29.1431,88.2164,SWA,174.21754,100,B,28,0,11,,,9,0,0,1,1,0,0,0,7161,259,398,506,671,,,,,
1foa,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",,,,7.285,1.8,2000-08-26,Mutant,2.4.1.101,MGAT1_RABIT,P27115,Oryctolagus cuniculus ,Eukaryota,9986,Enzyme,1.29,18.7026,11.4076,UD1,605.3378,93.97103267,A,56,1,25,MN,,15,0,0,5,3,1,0,1,1390,658,843,985,1164,,,,,
1ro7,"Alpha-2,3-/2,8-sialyltransferase",,,,18.037,1.8,2003-12-01,Mutant,2.4.99.,Q9LAK3_CAMJE,Q9LAK3,Campylobacter jejuni,Bacteria,197,Enzyme,22.9922,-2.8138,13.3654,CSF,630.4257,95.05353988,A,56,0,35,,,20,1,1,10,3,0,0,0,1392,496,533,536,536,1339,1,1,1ro7,3
1ro8,"Alpha-2,3-/2,8-sialyltransferase",,,,20.215,2.05,2003-12-01,Mutant,2.4.99.,Q9LAK3_CAMJE,Q9LAK3,Campylobacter jejuni,Bacteria,197,Enzyme,28.7001,20.8304,-7.8068,C5P,322.1886,94.3325729,A,33,0,23,,,13,1,1,7,1,0,0,0,2733,226,259,259,259,1339,1,1,1ro7,3
2wqq,"Alpha-2,3-/2,8-sialyltransferase",,,,12.904,2.25,2009-08-25,Mutant,2.4.99.,Q9LAK3_CAMJE,Q9LAK3,Campylobacter jejuni,Bacteria,197,Enzyme,9.038,-32.176,-3.5856,CSF,630.425684,90.9685863874,A,46,0,30,,,17,1,1,10,1,0,0,0,7132,590,685,729,745,1339,1,1,1ro7,3
2p2v,"Alpha-2,3-sialyltransferase",,,,21.455,1.85,2007-03-07,Mutant,2.4.99.,Q9RGF1_CAMJE,Q9RGF1,Campylobacter jejuni,Bacteria,197,Enzyme,30.3428,14.2168,-9.4749,CSF,630.4257,90.5747486111,A,51,0,33,,,19,1,1,10,2,0,0,0,1498,469,509,529,529,,,,,
2ii6,"Alpha-2,3/2,6-sialyltransferase/sialidase",,,,9.462,1.75,2006-09-27,Mutant,2.4.99.4,Q15KI8_PASMU,Q15KI8,Pasteurella multocida,Bacteria,747,Enzyme,14.6674,-2.5164,-4.8802,C5P,322.1886,80.0907052689,A,34,0,15,,,8,0,0,4,3,0,0,0,965,253,290,297,303,114,1,1,2iy7,4
2iy7,"Alpha-2,3/2,6-sialyltransferase/sialidase",,,,5.799,1.85,2006-07-13,Mutant,No_EC,Q15KI8_PASMU,Q15KI8,Pasteurella multocida,Bacteria,747,No Enzyme,51.0711,17.2286,11.0733,CSF,630.4257,91.8677365359,A,62,0,30,,,18,0,0,6,4,2,0,0,1523,543,567,587,587,114,1,1,2iy7,4
2ihk,"Alpha-2,3/2,6-sialyltransferase/sialidase",,,,13.968,1.9,2006-09-26,Mutant,2.4.99.4,Q15KI8_PASMU,Q15KI8,Pasteurella multocida,Bacteria,747,Enzyme,10.9363,0.0932,0.8221,CSF,630.4257,91.2453176121,A,57,0,33,,,21,0,0,7,4,1,0,0,1804,567,590,604,610,114,1,1,2iy7,4
2ex1,"Alpha-2,3/2,6-sialyltransferase/sialidase",,,,13.071,2,2005-11-07,Wild_Type,2.4.99.4,Q15KI8_PASMU,Q15KI8,Pasteurella multocida,Bacteria,747,Enzyme,13.5644,-7.3188,30.8581,C5P,322.1886,93.65447512,A,44,0,18,,,10,0,0,5,3,0,0,0,2586,327,462,621,786,114,1,1,2iy7,4
1nx9,Alpha-amino acid ester hydrolase,,,,10.374,2.2,2003-02-10,Mutant,3.1.1.43,Q8VRK8_ACEPA,Q8VRK8,Acetobacter pasteurianus ,Bacteria,438,Enzyme,49.5909,59.8464,146.7023,AIC,349.405,67.85200304,B,33,0,10,,,7,0,1,2,0,0,0,0,3424,681,961,1147,1231,,,,,
1uc9,Alpha-aminoadipate--lysW ligase lysX,,,,25.753,2.38,2003-04-09,Mutant,No_EC,LYSX_THET8,Q5SH23,Thermus thermophilus ,Bacteria,300852,No Enzyme,-27.999,-22.3117,0.5753,ADP,425.1852,70.91293809,B,22,0,16,,,6,1,1,4,2,2,0,0,4086,472,577,634,688,,,,,
2j6l,Alpha-aminoadipic semialdehyde dehydrogenase,,,,6.915,1.3,2006-09-29,Wild_Type,1.2.1.31,AL7A1_HUMAN,P49419,Homo sapiens ,Eukaryota,9606,Enzyme,44.104,146.2702,56.414,NAI,663.4251,88.74971938,H,59,0,34,,,25,0,1,4,4,0,0,0,99,685,796,901,938,,,,,
1g9h,Alpha-amylase,,,,8.801,1.8,2000-11-23,Wild_Type,3.2.1.1,AMY_PSEHA,P29957,Pseudoalteromonas haloplanktis ,Bacteria,228,Enzyme,11.581,31.1266,1.5528,DAF_GLC,484.4722,83.4892155,A,43,0,19,,,14,0,0,2,3,0,0,0,1358,361,408,408,428,117,2,2,1g9h,2
1kxh,Alpha-amylase,,,,8.69,2.3,2002-01-31,Mutant,3.2.1.1,AMY_PSEHA,P29957,Pseudoalteromonas haloplanktis ,Bacteria,228,Enzyme,11.5959,39.408,3.8471,ACR,646.6128,68.21648169,A,43,0,19,,,15,0,0,2,2,0,0,0,3810,523,604,668,722,117,2,1,1kxh,2
1z32,Alpha-amylase 1,,,,9.285,1.6,2005-03-10,Mutant,3.2.1.1,AMY1_HUMAN,P04745,Homo sapiens ,Eukaryota,9606,Enzyme,6.2434,44.1607,20.91,GLC_AGL_HMC,468.4728,87.85872091,X,49,0,25,,,17,0,0,3,3,0,2,0,588,543,641,695,759,,,,,
3b5j,Alpha-hemolysin translocation ATP-binding protein HlyB,,,5.677781,17.07,2,2007-10-26,Mutant,No_EC,HLYBP_ECOLX,P08716,Escherichia coli,Bacteria,562,No Enzyme,26.645,6.1979,32.3684,12D,636.2739,55.155128753,A,28,0,11,,,4,1,0,5,0,1,0,0,2389,482,540,587,600,,,,,
3i2o,Alpha-ketoglutarate-dependent dioxygenase AlkB,,,,6.37,1.7,2009-06-29,Wild_Type,1.14.11.,ALKB_ECOLI,P05050,Escherichia coli ,Bacteria,83333,Enzyme,38.6729,15.2629,-3.2907,AKG,144.08226,97.1337579618,A,30,1,15,FE2,,8,0,0,3,0,3,0,1,7387,168,259,364,432,1324,1,1,3i3q,5
3i3m,Alpha-ketoglutarate-dependent dioxygenase AlkB,,,,4.544,1.5,2009-06-30,Mutant,1.14.11.,ALKB_ECOLI,P05050,Escherichia coli ,Bacteria,83333,Enzyme,3.288,15.1633,2.519,AKG,144.08226,98.4076433121,A,29,1,17,MN,,8,0,0,5,0,3,0,1,7389,145,202,253,276,1324,1,1,3i3q,5
3i3q,Alpha-ketoglutarate-dependent dioxygenase AlkB,,,,6.49,1.4,2009-06-30,Wild_Type,1.14.11.,ALKB_ECOLI,P05050,Escherichia coli ,Bacteria,83333,Enzyme,-1.1317,-3.1053,-1.4326,AKG,144.08226,98.3974358974,B,31,1,15,MN,,8,0,0,3,0,3,0,1,7390,185,236,253,293,1324,1,1,3i3q,5
3khb,Alpha-ketoglutarate-dependent dioxygenase AlkB,,,,10.113,2.9,2009-10-30,Mutant,1.14.11.,ALKB_ECOLI,P05050,Escherichia coli ,Bacteria,83333,Enzyme,50.8651,4.7244,19.5038,AKG,144.08226,96.7845659164,A,25,1,15,CO,,8,0,0,3,0,3,0,1,7853,158,253,324,469,1324,1,1,3i3q,5
3khc,Alpha-ketoglutarate-dependent dioxygenase AlkB,,,,5.33,2.2,2009-10-30,Mutant,1.14.11.,ALKB_ECOLI,P05050,Escherichia coli ,Bacteria,83333,Enzyme,-22.9453,19.324,19.5728,AKG,144.08226,97.0873786408,A,27,1,17,CO,,9,0,0,4,0,3,0,1,7854,148,205,293,445,1324,1,1,3i3q,5
3lfm,Alpha-ketoglutarate-dependent dioxygenase FTO,,,,26.861,2.5,2010-01-18,Mutant,1.14.11.,FTO_HUMAN,Q9C0B1,Homo sapiens ,Eukaryota,9606,Enzyme,29.353,-6.7164,-29.5977,3DT,256.25514,90.4347826087,A,33,1,13,FE2,,10,0,1,2,0,0,0,0,8075,320,381,462,499,,,,,
2wvt,Alpha-L-fucosidase,,,,9.006,1.8,2009-10-20,Wild_Type,No_EC,Q8A3I4_BACTN,Q8A3I4,Bacteroides thetaiotaomicron,Bacteria,818,No Enzyme,-32.6598,8.826,-30.637,FHN,194.20564,90.3225806452,B,30,0,16,,,9,0,0,3,3,0,1,0,7156,168,219,263,381,1136,1,1,2wvt,2
2wvu,Alpha-L-fucosidase,,,,9.475,1.95,2009-10-20,Wild_Type,No_EC,Q8A3I4_BACTN,Q8A3I4,Bacteroides thetaiotaomicron,Bacteria,818,No Enzyme,6.0026,5.4907,5.9354,147,285.25,85.4508196721,B,34,0,15,,,12,0,0,2,1,0,0,0,7157,438,590,664,742,1136,1,1,2wvt,2
1nkh,Alpha-lactalbumin,,,,17.15,2,2003-01-03,Mutant,2.4.1.22,LALBA_MOUSE,P29752,Mus musculus ,Eukaryota,10090,Enzyme,-10.6946,18.9171,-19.0119,UDP,402.1453,97.8125838,B,38,1,21,MN,,10,1,0,4,2,3,0,1,2386,364,428,442,475,118,1,1,1nkh,2
1oqm,Alpha-lactalbumin,,,,17.006,2.1,2003-03-10,Mutant,2.4.1.38,LALBA_MOUSE,P29752,Mus musculus ,Eukaryota,10090,Enzyme,6.1415,-3.2851,28.2751,UD2,605.3378,99.18475613,B,49,1,29,MN,,17,1,0,5,3,2,0,1,3016,513,533,533,550,118,1,1,1nkh,2
3ddf,Alpha-mannosidase 2,0.000022,,,5.074,1.2,2008-06-05,Mutant,3.2.1.114,MAN2_DROME,Q24451,Drosophila melanogaster ,Eukaryota,7227,Enzyme,30.1372,66.6181,10.5671,GB6,267.301,76.9780433182,A,36,1,19,ZN,,11,0,1,1,4,0,1,1,70,378,526,634,759,119,1,1,1r34,9
1tqs,Alpha-mannosidase 2,,,,4.813,1.3,2004-06-18,Mutant,3.2.1.114,MAN2_DROME,Q24451,Drosophila melanogaster ,Eukaryota,7227,Enzyme,29.3834,66.3748,9.5666,SSO,334.364,77.49295503,A,36,1,16,ZN,,11,0,0,1,2,0,1,1,103,344,486,590,718,119,1,1,1r34,9
3bvv,Alpha-mannosidase 2,,,,5.631,1.3,2008-01-07,Mutant,3.2.1.114,MAN2_DROME,Q24451,Drosophila melanogaster ,Eukaryota,7227,Enzyme,29.6266,66.7544,12.7026,WZ3,534.529,76.9991370586,A,47,1,20,ZN,,13,0,0,2,4,0,0,1,119,594,776,901,961,119,1,1,1r34,9
3ddg,Alpha-mannosidase 2,0.000001,,,4.444,1.74,2008-06-05,Mutant,3.2.1.114,MAN2_DROME,Q24451,Drosophila melanogaster ,Eukaryota,7227,Enzyme,30.2324,66.6066,10.3313,GB7,281.3275,75.7280454519,A,37,1,23,ZN,,15,0,0,1,5,0,1,1,952,327,462,580,725,119,1,1,1r34,9
1r34,Alpha-mannosidase 2,,,,5.438,1.95,2003-09-30,Mutant,3.2.1.114,MAN2_DROME,Q24451,Drosophila melanogaster ,Eukaryota,7227,Enzyme,29.5806,65.4041,9.9037,LKS,313.393,80.82932165,A,42,1,17,ZN,,13,0,0,1,2,0,0,1,2080,327,462,567,793,119,1,1,1r34,9
1tqt,Alpha-mannosidase 2,,,,5.888,1.9,2004-06-18,Mutant,3.2.1.114,MAN2_DROME,Q24451,Drosophila melanogaster ,Eukaryota,7227,Enzyme,29.7692,66.0558,9.7307,SSD,334.364,80.41128736,A,38,1,18,ZN,,13,0,0,1,2,0,1,1,1913,401,536,637,857,119,1,1,1r34,9
1tqu,Alpha-mannosidase 2,,,,5.64,2.03,2004-06-18,Mutant,3.2.1.114,MAN2_DROME,Q24451,Drosophila melanogaster ,Eukaryota,7227,Enzyme,29.3702,65.676,8.9895,GHA,317.313,82.73221339,A,37,1,14,ZN,,10,0,0,1,2,0,0,1,2704,324,405,475,648,119,1,1,1r34,9
3d50,Alpha-mannosidase 2,0.000017,,,5.196,1.79,2008-05-15,Mutant,3.2.1.114,MAN2_DROME,Q24451,Drosophila melanogaster ,Eukaryota,7227,Enzyme,28.8411,67.1084,10.0271,OEV,287.39506,75.7009345794,A,37,1,16,ZN,,12,0,0,0,3,0,0,1,6254,357,509,627,793,119,1,1,1r34,9
3d52,Alpha-mannosidase 2,0.00052,,,5.589,1.6,2008-05-15,Mutant,3.2.1.114,MAN2_DROME,Q24451,Drosophila melanogaster ,Eukaryota,7227,Enzyme,30.2129,66.2305,10.7129,GHR,345.73564,73.4104046243,A,33,1,14,ZN,,10,0,1,0,2,0,0,1,6368,411,560,637,722,119,1,1,1r34,9
2vcb,Alpha-N-acetylglucosaminidase family protein,,,5.259637,19.362,2.2,2007-09-19,Wild_Type,3.2.1.50,Q0TST1_CLOP1,Q0TST1,Clostridium perfringens ,Bacteria,195103,Enzyme,10.768,-14.6485,-9.6793,OAN,353.3273,89.8387456247,A,37,0,21,,,15,0,1,4,1,0,0,0,3439,249,263,300,381,,,,,
1qw9,Alpha-N-arabinofuranosidase,,,,8.462,1.2,2003-09-01,Mutant,3.2.1.55,ABFA_BACST,Q9XBQ3,Bacillus stearothermophilus ,Bacteria,1422,Enzyme,64.5945,47.9035,77.3514,KHP,271.2234,84.53024268,B,32,0,18,,,11,0,1,5,1,0,0,0,56,344,415,486,681,116,1,1,1qw9,2
1qw8,Alpha-N-arabinofuranosidase,,,,14.236,1.8,2003-09-01,Mutant,3.2.1.55,ABFA_BACST,Q9XBQ3,Bacillus stearothermophilus ,Bacteria,1422,Enzyme,64.6744,48.3004,77.3938,KHO,282.2445,86.2343675,B,29,0,16,,,10,0,0,4,2,0,0,0,1365,270,313,347,472,116,1,1,1qw9,2
1r5l,Alpha-tocopherol transfer protein,,,,9.049,1.5,2003-10-10,Mutant,No_EC,TTPA_HUMAN,P49638,Homo sapiens ,Eukaryota,9606,No Enzyme,0.0489,60.5078,13.7005,VIV,430.7061,100,A,59,0,18,,,18,0,0,0,0,0,0,0,287,637,648,675,715,120,1,1,1r5l,2
1oip,Alpha-tocopherol transfer protein,,,,7.284,1.95,2003-06-24,Wild_Type,No_EC,TTPA_HUMAN,P49638,Homo sapiens ,Eukaryota,9606,No Enzyme,-12.1517,4.9738,17.5986,VIV,430.7061,100,A,62,0,23,,,23,0,0,0,0,0,0,0,5871,644,668,668,668,120,1,1,1r5l,2
1uqu,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming]",,,,9.632,2,2003-10-20,Wild_Type,2.4.1.15,OTSA_ECOLI,P31677,Escherichia coli ,Bacteria,83333,Enzyme,31.6276,25.0826,15.1928,UPG,564.2859,91.6438356164,A,56,0,27,,,14,0,0,9,2,2,0,0,5791,597,610,610,634,113,2,1,1uqt,3
1uqt,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming]",,,,9.827,2,2003-10-20,Wild_Type,2.4.1.15,OTSA_ECOLI,P31677,Escherichia coli ,Bacteria,83333,Enzyme,31.574,24.739,14.991,U2F,566.277,91.7355371901,A,55,0,29,,,14,0,0,10,3,2,0,0,5792,610,634,634,658,113,2,1,1uqt,3
2wtx,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming]",,,,7.615,2.2,2009-09-25,Wild_Type,2.4.1.15,OTSA_ECOLI,P31677,Escherichia coli ,Bacteria,83333,Enzyme,59.2611,-11.5759,45.3618,VDO,414.322161,99.1816693944,A,50,0,18,,,10,0,0,5,2,1,0,0,7141,408,472,570,664,113,2,2,2wtx,3
3l6j,Alr2278 protein,,,,23.663,2.3,2009-12-23,Wild_Type,No_EC,Q8YUQ7_NOSS1,Q8YUQ7,Nostoc sp,Bacteria,103690,No Enzyme,3.2763,18.3284,71.0726,Z90,564.69062,100,A,58,0,39,,,28,0,4,6,0,1,0,0,8029,668,685,685,685,,,,,
3kb4,Alr8543 protein,,,,21.728,2.41,2009-10-20,Mutant,No_EC,Q8YJY7_NOSS1,Q8YJY7,Nostoc sp,Bacteria,103690,No Enzyme,50.952,79.521,17.8504,GR0,368.447381,95.1677852349,C,50,0,23,,,19,0,0,3,0,1,0,0,7806,590,745,918,1080,,,,,
1ecc,Amidophosphoribosyltransferase,,,,15.565,2.4,1997-07-09,Wild_Type,2.4.2.14,PUR1_ECOLI,P0AG16,Escherichia coli ,Bacteria,83333,Enzyme,101.993,12.4826,96.1814,PCP,385.073,100,AB,40,1,25,MN,,8,0,0,12,1,3,0,1,4140,205,236,236,236,121,2,2,1ecc,3
1ecj,Amidophosphoribosyltransferase,,,,30.303,2.5,1997-07-16,Wild_Type,2.4.2.14,PUR1_ECOLI,P0AG16,Escherichia coli ,Bacteria,83333,Enzyme,17.0931,47.9189,-2.4086,AMP,346.2133,83.71949376,C,34,0,16,,,8,1,1,4,2,0,0,0,4640,489,641,762,870,121,2,1,1ecj,3
1ao0,Amidophosphoribosyltransferase,,,,14.816,2.8,1997-07-15,Mutant,2.4.2.14,PUR1_BACSU,P00497,Bacillus subtilis,Bacteria,1423,Enzyme,70.6804,7.7057,58.8671,5GP,362.2127,90.7094512,D,38,2,19,MG,,8,1,0,5,3,1,0,1,5206,371,448,516,526,121,2,1,1ecj,3
2bxr,Amine oxidase [flavin-containing] A,,,,33.451,3,2005-07-27,Wild_Type,1.4.3.4,AOFA_HUMAN,P21397,Homo sapiens ,Eukaryota,9606,Enzyme,21.2714,1.9225,5.8306,MLG,273.178,97.70080839,A,40,1,11,,,11,0,0,0,0,0,0,0,5558,401,432,459,526,,,,,
2v5z,Amine oxidase [flavin-containing] B,,,,6.824,1.6,2007-07-12,Wild_Type,1.4.3.4,AOFB_HUMAN,P27338,Homo sapiens ,Eukaryota,9606,Enzyme,52.1752,156.3642,28.2463,SAG,300.3275,99.7083662228,A,50,1,19,,FAD,16,0,2,0,1,0,0,0,555,340,367,384,523,122,2,1,2v60,4
2v61,Amine oxidase [flavin-containing] B,,,,4.754,1.7,2007-07-13,Wild_Type,1.4.3.4,AOFB_HUMAN,P27338,Homo sapiens ,Eukaryota,9606,Enzyme,15.6986,128.7648,23.7368,C18,330.785,100,B,46,1,21,,,17,0,3,0,1,0,0,0,923,303,327,330,351,122,2,1,2v60,4
2v60,Amine oxidase [flavin-containing] B,,,,8.835,2,2007-07-12,Wild_Type,1.4.3.4,AOFB_HUMAN,P27338,Homo sapiens ,Eukaryota,9606,Enzyme,15.0098,129.3711,24.5314,C17,314.72,100,B,44,1,18,,,16,0,2,0,0,0,0,0,2573,351,384,391,391,122,2,1,2v60,4
2bk3,Amine oxidase [flavin-containing] B,,,,18.553,1.8,2005-02-10,Wild_Type,1.4.3.4,AOFB_HUMAN,P27338,Homo sapiens ,Eukaryota,9606,Enzyme,55.6421,141.7163,17.4,FAD,785.5497,99.3371212121,AB,87,0,38,,,25,0,2,8,3,0,0,0,5739,614,617,617,631,122,2,2,2bk3,4
3kkj,"Amine oxidase, flavin-containing protein",,,,15.671,2.5,2009-11-05,Mutant,No_EC,Q888A4_PSESM,Q888A4,Pseudomonas syringae pv,Bacteria,223283,No Enzyme,38.2471,69.6684,40.323,FAD,784.541802,97.9087452471,AB,78,0,39,,,26,0,0,7,4,2,0,0,7872,614,688,759,816,,,,,
3c41,Amino acid ABC transporter,,,,20.357,2.25,2008-01-29,Wild_Type,3.6.3.21,D0VWX4_GEOSE,D0VWX4,Geobacillus stearothermophilus,Bacteria,1422,Enzyme,19.7253,4.7564,2.9781,ANP,506.196263,75.4601226994,JK,33,1,12,MG,,6,1,1,3,0,0,0,1,5911,445,492,506,533,1379,1,1,3c4j,4
3c4j,Amino acid ABC transporter,,,,20.425,2.33,2008-01-30,Wild_Type,3.6.3.21,D0VWX4_GEOSE,D0VWX4,Geobacillus stearothermophilus,Bacteria,1422,Enzyme,20.4542,20.6593,2.4867,ATG,520.222803,76.0997067449,AB,39,1,16,MG,,7,1,0,6,0,1,0,1,5892,546,594,621,651,1379,1,1,3c4j,4
2olj,Amino acid ABC transporter,,,,17.038,2.05,2007-01-19,Wild_Type,3.6.3.21,D0VWX4_GEOSE,D0VWX4,Geobacillus stearothermophilus,Bacteria,1422,Enzyme,-12.5202,17.5663,-19.5145,ADP,425.1852,75.0926462552,AB,31,1,16,MG,,5,1,1,7,0,1,0,1,2762,384,479,560,634,1379,1,1,3c4j,4
2olk,Amino acid ABC transporter,,,,19.063,2.1,2007-01-19,Wild_Type,3.6.3.21,D0VWX4_GEOSE,D0VWX4,Geobacillus stearothermophilus,Bacteria,1422,Enzyme,14.3258,-18.0683,41.2287,AT4,440.243,83.5423782877,BC,40,0,14,,,6,1,0,5,1,1,0,0,2872,438,502,546,607,1379,1,1,3c4j,4
2v0c,Aminoacyl-tRNA synthetase,,,,9.948,1.85,2007-05-14,Wild_Type,No_EC,Q7SIE4_THETH,Q7SIE4,Thermus thermophilus,Bacteria,274,No Enzyme,16.9687,-31.7346,16.7488,LEU_LMS,460.485,94.4684603607,A,56,0,29,,,19,0,0,4,5,0,1,0,1528,442,560,688,847,124,1,1,2v0c,3
1h3n,Aminoacyl-tRNA synthetase,,,,11.858,2,2002-09-11,Wild_Type,6.1.1.4,Q7SIE4_THETH,Q7SIE4,Thermus thermophilus,Bacteria,274,Enzyme,34.0082,45.4162,71.2703,LEU_LMS,460.485,94.16675056,A,54,0,26,,,17,0,0,4,4,0,1,0,2401,408,502,597,627,124,1,1,2v0c,3
1obh,Aminoacyl-tRNA synthetase,,,,19.661,2.2,2003-01-31,Wild_Type,No_EC,Q7SIE4_THETH,Q7SIE4,Thermus thermophilus,Bacteria,274,No Enzyme,69.5031,44.8808,15.4101,NVA_LMS,446.459,88.209011,A,47,0,19,,,12,0,0,2,4,0,1,0,3404,600,810,999,1117,124,1,1,2v0c,3
3iwj,Aminoaldehyde dehydrogenase,,,,16.399,2.15,2009-09-02,Wild_Type,1.2.1.19,Q93YB2_PEA,Q93YB2,Pisum sativum ,Eukaryota,3888,Enzyme,4.322,12.5669,24.0999,NAD,425.185242,87.0528109029,B,37,0,19,,,13,0,0,3,2,1,0,0,7626,502,621,729,901,,,,,
1i2l,Aminodeoxychorismate lyase,,,,9.136,2.3,2001-02-09,Wild_Type,4.1.3.38,PABC_ECOLI,P28305,Escherichia coli ,Bacteria,83333,Enzyme,14.9027,14.2261,19.4558,DCS,333.2344,91.89144104,A,39,0,18,,,12,0,0,4,1,1,0,0,3807,249,256,276,327,,,,,
1m4i,Aminoglycoside 2'-N-acetyltransferase,,,,9.985,1.5,2002-07-02,Wild_Type,2.3.1.,AAC2_MYCTU,P0A5N0,Mycobacterium tuberculosis,Bacteria,1773,Enzyme,-1.6727,22.4947,44.6447,KAN,488.5304,76.16486318,BA,39,1,17,,COA,9,0,0,2,3,0,3,0,291,529,621,705,749,125,1,1,1m4i,3
1m4g,Aminoglycoside 2'-N-acetyltransferase,,,,8.45,1.8,2002-07-02,Wild_Type,2.3.1.,AAC2_MYCTU,P0A5N0,Mycobacterium tuberculosis,Bacteria,1773,Enzyme,-1.0586,23.9487,45.0691,RIO,458.5044,82.48572465,BA,39,1,20,,COA,11,0,0,1,5,0,3,0,1373,448,513,563,637,125,1,1,1m4i,3
1m4d,Aminoglycoside 2'-N-acetyltransferase,,,,12.284,1.8,2002-07-02,Wild_Type,2.3.1.,AAC2_MYCTU,P0A5N0,Mycobacterium tuberculosis,Bacteria,1773,Enzyme,20.6922,29.2649,13.4987,TOY,472.5542,76.999351,A,39,1,16,,COA,9,0,0,1,3,0,3,0,1372,432,459,459,459,125,1,1,1m4i,3
1nd4,Aminoglycoside 3'-phosphotransferase,,,,17.538,2.1,2002-12-06,Wild_Type,2.7.1.95,KKA2_KLEPN,P00552,Klebsiella pneumoniae,Bacteria,573,Enzyme,-10.8239,5.2614,37.5477,KAN,488.5304,73.98088433,A,38,1,22,MG,,9,0,0,1,8,0,4,0,2813,324,418,506,563,126,2,2,1nd4,3
2bkk,Aminoglycoside 3'-phosphotransferase,,,,24.428,2.15,2005-02-16,Mutant,2.7.1.95,KKA3_ENTFA,P0A3Y5,Enterococcus faecalis ,Bacteria,1351,Enzyme,11.1983,26.9359,-10.4414,ADP,425.1852,93.32985169,C,43,2,17,MG,,8,1,1,2,2,1,0,2,3166,347,425,435,435,126,2,1,1j7u,3
1j7u,Aminoglycoside 3'-phosphotransferase,,,,15.06,2.4,2001-05-18,Wild_Type,2.7.1.95,KKA3_ENTFA,P0A3Y5,Enterococcus faecalis ,Bacteria,1351,Enzyme,25.7457,-5.3584,47.9559,ANP,503.1724,94.01146088,B,44,2,21,MG,,8,1,1,4,3,1,1,2,4185,526,735,931,1005,126,2,1,1j7u,3
2prb,Aminoglycoside 6-N-acetyltransferase type Ib11,,,,7.184,1.8,2007-05-04,Mutant,2.3.1.82,Q8GLI5_SALTY,Q8GLI5,Salmonella typhimurium,Bacteria,90371,Enzyme,-1.1503,6.1355,-15.2791,COA,764.51,75.6154384753,A,43,0,25,,,15,0,0,7,1,2,0,0,1432,418,425,425,442,,,,,
1s3z,Aminoglycoside 6'-N-acetyltransferase,,,,10.291,2,2004-01-14,Mutant,2.3.1.82,Q9R381_SALEN,Q9R381,Salmonella enteritidis,Bacteria,149539,Enzyme,29.4205,-0.6669,26.9494,RIO,458.5044,81.96570103,AB,42,1,18,,COA,9,0,0,2,4,0,3,0,2393,560,675,712,735,127,2,1,1s3z,2
1s5k,Aminoglycoside 6'-N-acetyltransferase,,,,9.724,2.4,2004-01-21,Mutant,2.3.1.82,Q9R381_SALEN,Q9R381,Salmonella enteritidis,Bacteria,149539,Enzyme,16.1762,55.3742,27.6645,COA,764.51,77.50807062,A,40,0,22,,,14,0,0,7,1,0,0,0,4200,789,924,999,1056,127,2,2,1s5k,2
